subject,action,spot,state,year,page,url
train,crash,crossing,PENNSYLVANIA,2016,1,"['https://www.nbcnews.com/news/us-news/amtrak-derailment-near-philadelphia-part-bizarre-spate-accidents-n550296', 'https://www.pressdemocrat.com/article/news/2-dead-in-pennsylvania-amtrak-train-derailment/', 'https://www.mycentraljersey.com/story/news/local/middlesex-county/2016/02/05/resident-recalls-deadly-woodbridge-train-wreck-1951/79640990/', 'https://www.csmonitor.com/USA/USA-Update/2016/0404/Amtrak-train-crash-Are-train-safety-controls-at-fault', 'https://www.fox43.com/article/news/local/contests/halifax-woman-killed-in-crash-with-freight-train/521-2235e52d-62ab-457b-a503-935f187b282e', 'https://www.theguardian.com/business/2016/apr/03/amtrak-philadelphia-train-crash', 'https://www.cantonrep.com/story/business/2016/03/21/w-amp-le-train-accident/32366966007/', 'https://www.pennlive.com/news/2016/10/pa_teen_killed_by_freight_trai.html', 'https://www.newspapers.com/article/6977420/warren_pennsylvania_fatal_car_accidents/', 'https://www.newspapers.com/article/santa-cruz-sentinel-chualar-bus-crash-se/4313662/']"
train,crash,crossing,PENNSYLVANIA,2017,1,"['https://6abc.com/pennsylvania-news-septa-accident-delays-glenside/2772254/', 'https://www.whas11.com/article/news/local/indiana/two-toddlers-killed-in-train-track-tragedy/417-452913971', 'https://patch.com/pennsylvania/ardmore/teen-critical-condition-after-being-shocked-lower-merion-train-tracks']"
train,crash,crossing,PENNSYLVANIA,2018,1,"['https://www.times-news.com/news/local_news/year-after-derailment-hyndman-remains-on-edge/article_1f57a76c-91d1-11e8-937a-775e002f9ed8.html', 'https://www.wfmj.com/story/35225936/pedestrian-struck-killed-by-train-in-pennsylvania', 'https://www.theadvocate.com/acadiana/news/officials-amtrak-video-should-show-what-happened-before-fatal-new-iberia-crash-at-horrible-intersection/article_7a394454-694f-5c00-a3f8-2784ee2988b3.html', 'https://www.thenewsherald.com/2018/07/23/train-crashes-into-semitruck-in-wyandotte-hazardous-materials-contained/', 'https://www.wkbn.com/news/pennsylvania/amtrak-train-collides-with-farm-tractor-in-pennsylvania/', 'https://www.whas11.com/article/news/local/indiana/this-southern-indiana-legend-is-terrifying-but-is-it-true/417-604439813', 'https://www.northjersey.com/story/news/bergen/dumont/2018/04/02/dumont-administrator-thomas-richards-mission-safeguard-csx-rails/416155002/']"
train,crash,crossing,PENNSYLVANIA,2019,1,"['https://www.nytimes.com/2019/02/26/nyregion/lirr-train-collision-accident.html', 'https://www.nbcphiladelphia.com/news/local/amtrak-engineer-deadly-philadelphia-crash-bostian-charges-dropped/105696/', 'https://6abc.com/pennsylvania-news-septa-accident-lansdowne/5241076/']"
train,crash,crossing,PENNSYLVANIA,2020,1,"['https://billingsgazette.com/news/state-and-regional/1-dead-others-injured-in-amtrak-train-crash-on-hi-line-in-montana/article_c1c09146-153a-5572-8ae6-5fa6885e95a7.html', 'https://www.detroitnews.com/story/news/politics/2020/09/30/amtrak-rider-chief-biden-embarks-rust-belt-train-tour/114175334/', 'https://herald-review.com/news/local/public_safety/driver-goes-around-crossing-arms-struck-by-oncoming-train-near-mattoon-officials-say/article_0802a0a8-5d92-512a-99e6-0091f04f1215.html']"
train,crash,crossing,PENNSYLVANIA,2021,1,"['https://www.fox43.com/article/news/local/train-deadly-crash-lebanon-county/521-9cb75b48-1cbb-4f4e-8b7a-579466443b5a', 'https://morristowngreen.com/2021/02/06/the-woodbridge-derailment-of-1951-new-jerseys-deadliest-rail-disaster/', 'https://www.journalgazette.net/living/train-crash-kills-3-in-1947/article_557333d7-f483-5fb6-bfbe-afc505ae1ee2.html', 'https://lancasteronline.com/features/yesteryear/history/how-19th-century-buggy-accident-changed-families-i-know-a-story-column/article_ac5a3a36-ebbe-11eb-b611-0fa51d19be18.html', 'https://dallasexpress.com/city/amtrak-train-crashes-into-stopped-semi-truck-hauling-cars/', 'https://www.mcall.com/2021/11/05/recent-fatalities-in-erie-highlight-dangers-of-walking-on-and-along-railroad-lines-pennsylvania-is-among-top-15-in-nation-for-such-fatalities/', 'https://www.newspapers.com/article/manitowoc-herald-times/71102331/']"
train,crash,crossing,PENNSYLVANIA,2022,1,"['https://wjactv.com/news/local/psp-woman-killed-in-vehicle-vs-train-crash-in-cambria-co', 'https://www.kansascity.com/news/politics-government/article268942267.html', 'https://www.cbsnews.com/pittsburgh/news/residents-fear-more-train-derailments-harmar-cheswick/', 'https://www.wtae.com/article/live-video-train-derails-in-harmar-township/40119815', 'https://www.theguardian.com/us-news/2022/jun/27/california-amtrak-train-collision-three-killed', 'https://www.chaffinluhana.com/news-man-fatally-hit-by-train-while-riding-dirt-bike-in-charleroi/', 'https://www.randspear.com/blog/coatesville-pa-fatal-pedestrian-crash-involving-train-near-n-st/', 'https://www.miamiherald.com/news/business/article257073802.html', 'https://boingboing.net/2022/09/08/fast-food-workers-tampered-with-train-tracks-so-theyd-have-a-slow-night-at-work.html', 'https://www.fox43.com/article/news/local/train-derailment-marysville-borough-perry-county/521-65174f69-60e0-45fa-9685-eab5aeb09135']"
train,crash,crossing,PENNSYLVANIA,2022,2,"['https://www.sandiegouniontribune.com/2022/06/27/a-look-at-recent-amtrak-derailments-and-other-crashes/?_amp=true', 'https://www.railwayage.com/regulatory/usdot-awards-59mm-for-commuter-rail-grade-crossing-improvements/', 'https://www.cbsnews.com/pittsburgh/news/train-dirt-bike-accident-charleroi-one-person-dead/']"
train,crash,crossing,PENNSYLVANIA,2023,1,"['https://www.nbcphiladelphia.com/news/transportation-and-transit/freight-train-crash-bucks-county/3650839/', 'https://whyy.org/articles/freight-train-hits-cement-truck-at-rail-crossing-in-middletown-twp-bucks-county/', 'https://6abc.com/train-accident-bucks-county-septa-west-trenton-line-woodburne-station-tractor-trailer/13808424/', 'https://usafacts.org/articles/are-train-derailments-becoming-more-common/', 'https://local21news.com/news/local/norfolk-southern-train-crashes-into-pick-up-truck-carrying-trailer-railroad-crossing-shocking-video-driver-citation-not-paying-attention-caught-on-camera-brush-with-death-marion-franklin-county-pennsylvania', 'https://www.fox43.com/article/news/local/dauphin-county/train-crash-car-east-derry-road-closed-norfolk-southern/521-5a73ba96-e59d-4434-b2ae-9e8e99179c90', 'https://apnews.com/article/pennsylvania-ohio-evacuations-fires-5d399dc745f51ef746e22828083d8591', 'https://www.cbsnews.com/philadelphia/news/freight-train-crash-yardley-pennsylvania-septa-regional-line-impacted/', 'https://www.theguardian.com/us-news/2023/feb/11/ohio-train-derailment-wake-up-call', 'https://www.pbs.org/newshour/nation/ohio-derailment-that-released-toxic-chemicals-raises-railroad-safety-questions']"
train,crash,crossing,PENNSYLVANIA,2023,2,"['https://www.freep.com/story/news/local/michigan/2023/03/16/car-train-accident-in-taylor-illustrates-dangers-of-rail-crossings/70011776007/', 'https://www.brown.senate.gov/newsroom/press/release/brown-vance-introduce-bipartisan-legislation-prevent-future-train-derailment-disasters', 'https://www.kansascity.com/news/local/article272219438.html', 'https://www.rcfp.org/litigation/hoffman-v-norfolk-southern/', 'https://www.goerie.com/story/news/2023/12/11/woman-dead-after-being-struck-by-train-fairview-township-pa-state-police-investigating/71876525007/', 'https://www.pennlive.com/news/2023/12/village-mourns-child-killed-in-mid-morning-train-accident.html', 'https://www.delcotimes.com/2023/09/25/heres-what-happened-in-the-rr-tracks-incident-in-upper-chi-over-the-weekend/', 'https://local21news.com/news/local/norfolk-southern-train-crashes-suv-willow-road-closure-ems-no-injuries-east-lampeter-lancaster-county-pennsylvania', 'https://6abc.com/amtrak-train-crash-chester-pa-lawsuit-jahaad-atkinson-ahyir-womak-children-killed/13689653/', 'https://www.cbsnews.com/pittsburgh/news/norfolk-southern-train-derails-near-montgomery-crossing-in-new-castle-lawrence-county/']"
train,crash,crossing,PENNSYLVANIA,2023,3,"['https://english.elpais.com/usa/2023-03-07/train-and-dump-truck-collide-at-ohio-crossing-killing-conductor.html', 'https://triblive.com/local/regional/morning-roundup-train-strikes-car-in-homestead-coyotes-in-pittsburgh-skid-steer-stolen-in-shaler/', 'https://www.timesonline.com/story/news/2023/02/24/2006-norfolk-southern-derailment-in-new-brighton-has-echoes-in-ohio-crash-beaver-county/69932128007/', 'https://minnesotareformer.com/2023/04/07/__trashed-3__trashed/', 'https://www.cbsnews.com/pittsburgh/news/train-derailment-massive-fire-east-palestine-ohio-ntsb-investigation-explosion-evacuations/', 'https://nypost.com/2023/09/12/photos-show-mangled-metal-mess-after-freight-train-crashes-into-atv-in-missouri/', 'https://www.phillyvoice.com/temple-student-sues-septa-uber-driver-after-collision/', 'https://www.nj.com/salem/2023/05/driver-conductor-injured-as-truck-hits-train-in-south-jersey.html', 'https://1079ishot.com/train-crash-18-wheeler-verot-school-road/', 'https://fortune.com/2023/06/27/freight-trains-derailment-railroad-industry-regulation-states-legislature/']"
train,crash,crossing,PENNSYLVANIA,2023,4,['https://glensidelocal.com/history-of-the-now-abandoned-fox-chase-newtown-railroad-in-huntingdon-valley/']
train,crash,crossing,PENNSYLVANIA,2024,1,"['https://www.wmtw.com/article/driver-crashes-sedan-train-auburn-railroad-crossing/62289282', 'https://www.statecollege.com/centre-county-gazette/crash-with-dump-truck-and-train-leaves-one-injured/', 'https://www.wgal.com/article/tractor-trailer-train-collide-in-cumberland-county-pennsylvania/46972638', 'https://bulgarianmilitary.com/2024/09/13/train-smashed-the-m109a7-spg-rear-in-a-side-collision-in-us/', 'https://www.nbcnews.com/news/us-news/child-3-dead-amtrak-train-hits-pickup-truck-upstate-new-york-rcna153004', 'https://www.wfmz.com/news/area/berks/man-dead-following-crash-between-train-and-car-berks-coroner-says/article_8bc13544-51f6-11ef-a2af-07cb6fece710.html', 'https://www.grandforksherald.com/news/north-dakota/buxton-man-severely-injured-life-flighted-after-crashing-suv-into-train', 'https://www.unionprogress.com/2024/02/02/destruction-and-tragedy-accompanied-prosperity-after-trains-came-to-east-palestine/', 'https://6abc.com/post/juvenile-struck-killed-river-line-train-palmyra-burlington-county-new-jersey/15159460/', 'https://www.usatoday.com/story/news/nation/2024/03/02/norfolk-southern-train-derails-pennsylvania/72818704007/']"
train,crash,crossing,PENNSYLVANIA,2024,2,"['https://www.komu.com/news/nationworld/national-safety-board-investigating-norfolk-southern-train-derailment-in-pennsylvania/article_481189f2-3a6e-5854-bbe3-f9fc0fa943ca.html', 'https://www.centredaily.com/news/local/community/philipsburg/article290624614.html', 'https://www.local21news.com/news/local/train-hits-vehicle-in-lebanon-county-pennsylvania-north-12th-street-pa', 'https://www.clickorlando.com/news/local/2024/01/12/2-dead-in-brightline-train-collision-at-melbourne-crossing-2nd-fatal-wreck-there-in-as-many-days/', 'https://www.mytwintiers.com/news-cat/local-news/train-hits-tractor-trailer-near-manufacturing-plant-in-waverly/', 'https://www.mcall.com/2024/08/25/man-killed-by-train/', 'https://www.wgal.com/article/train-struck-car-last-night-lebanon-county-pennsylvania/60404932', 'https://www.wfmz.com/news/area/berks/reading-teen-killed-in-collision-at-tilden-twp-railroad-crossing/article_22281268-5374-11ef-a9a6-afb937146af2.html', 'https://local21news.com/news/local/one-hospitalized-after-train-accident-in-york-city-county-e-market-street-pennsylvania-pa', 'https://www.wgal.com/article/emergency-services-scene-car-vs-train-crash-lancaster-county-pennsylvania/61743712']"
train,crash,crossing,PENNSYLVANIA,2024,3,"['https://www.aljazeera.com/features/2024/7/21/my-children-have-been-sick-the-toxic-aftermath-of-a-train-derailment', 'https://www.fox13memphis.com/news/man-killed-by-train-in-mississippi-sheriffs-office-says/article_022bf83c-13a3-11ef-8693-eb63bdeff8d9.html', 'https://sauconsource.com/2024/04/04/pa-lawmaker-pushes-state-action-on-rail-safety-after-derailments/', 'https://www.abc27.com/local-news/carlisle-west-shore/carlisle-police-investigating-crash-involving-tractor-trailer-and-train/', 'https://www.cantonrep.com/story/news/accident/2024/07/15/2-people-hit-by-train-while-walking-on-railroad-tracks-in-sebring-michael-lawson-jr/74406019007/', 'https://www.pennlive.com/news/2024/02/settlement-over-womans-death-in-train-crash-should-be-public-pennlive-lawyers-say.html', 'https://whyy.org/articles/railroads-safety-changes-reduce-derailments-east-palestine-crash/', 'https://lancasteronline.com/news/local/train-collides-with-vehicle-in-upper-leacock-township-update/article_e3eb6c26-4eb3-11ef-a478-9fccbc7273da.html', 'https://www.hjnews.com/news/local/1-killed-in-van-versus-train-wreck-in-cornish/article_5e76f862-76c7-11ef-b985-837c5fcf85d4.html', 'https://www.kcur.org/news/2024-03-17/the-true-dangers-of-long-trains']"
train,crash,crossing,PENNSYLVANIA,2024,4,"['https://www.wfmz.com/news/area/lehighvalley/coroner-identifies-woman-struck-and-killed-by-train-in-emmaus-neighbors-react/article_cbd366aa-4f64-11ef-bf16-17bfa53525e4.html', 'https://www.unionprogress.com/2024/09/26/a-600-million-settlement-gets-the-thumbs-up-while-derailment-nightmares-continue/', 'https://www.wfft.com/news/local/syracuse-man-dead-after-train-hits-his-suv-in-kosciusko-county/article_28d0f97e-d681-11ee-867d-cfa4ec7921c0.html', 'https://www.mcall.com/2024/07/31/coroner-called-to-emmaus-after-report-of-person-hit-by-train/', 'https://www.postandcourier.com/news/goose-creek-train-crash-artillery/article_8f4f958a-7135-11ef-9924-f301fc370b0b.html', 'https://abc7.com/post/east-palestine-train-derailment-spread-hazardous-pollution-16/14977367/', 'https://www.mcall.com/2024/07/05/train-cars-derail-at-hill-to-hill-bridge-in-bethlehem/', 'https://www.tiogapublishing.com/news/state/man-dead-after-being-hit-by-train-at-alburtis-street-crossing/article_cf028f5b-a37c-5001-80b9-7e2ae153bd14.html', 'https://www.thecentersquare.com/ohio/article_4956f7c2-1923-11ef-acce-6f3bb7909f7a.html', 'https://www.mcall.com/2024/08/26/man-fatally-hit-by-train-in-lehigh-county-identified/']"
train,crash,crossing,PENNSYLVANIA,2024,5,"['https://www.popularmechanics.com/technology/infrastructure/a60370859/east-palestine-train-derailment/', 'https://www.yorkdispatch.com/story/news/crime/2024/08/01/decadelong-legal-saga-after-womans-death-at-railroad-crossing-ends-with-plea-settlement/74623735007/', 'https://www.cleveland.com/news/2024/02/washington-gridlock-stalls-bipartisan-train-safety-legislation-a-year-after-east-palestine-crash.html', 'https://www.nbcphiladelphia.com/news/local/deadly-crash-hatboro-montgomery-county-pennsylvania-victims/3955215/?os=ios&ref=app', 'https://www.wtva.com/news/local/police-names-teen-struck-and-killed-by-train-in-new-albany/article_9cc74054-76f9-11ef-af55-5b675f17c425.html', 'https://patch.com/pennsylvania/warminster/pa-mother-3-killed-nj-transit-crash-top-stories', 'https://www.wgal.com/article/railroad-crossing-work-planned-lebanon-county-pennsylvania/60181899', 'https://www.thecentersquare.com/ohio/article_aabac098-54e2-11ef-8e0b-b78834690736.html', 'https://levittownnow.com/2024/08/16/penndot-to-study-troublesome-woodbourne-road-train-crossing/', 'https://patch.com/new-jersey/cinnaminson/boy-fatally-struck-nj-transit-train-burlington-county']"
train,crash,crossing,PENNSYLVANIA,2024,6,"['https://www.fox35orlando.com/video/1397152', 'https://phl17.com/us-news/ap-us-news/vigil-held-for-teen-killed-in-train-accident-in-palmyra/', 'https://www.nbcphiladelphia.com/news/local/man-killed-hit-by-car-norristown-driver-medical-emergency/3889064/', 'https://www.alleghenyfront.org/east-palestine-epa-cleanup-criticism-science/', 'https://patch.com/pennsylvania/levittown/2-troubled-railroad-crossings-chosen-pa-study', 'https://patch.com/new-jersey/cinnaminson/boy-struck-killed-train-was-student-athlete-burlington-county', 'https://www.msn.com/en-us/news/us/collision-involving-train-vehicle-reported-in-new-kent-county/ar-AA1rEJ0r?ocid=BingNewsVerp', 'https://www.nationofchange.org/2024/06/20/chemical-fallout-from-east-palestine-train-disaster-spreads-across-16-states-study-reveals/', 'https://whyy.org/articles/septa-ambler-regional-rail-station-plans/', 'https://www.fox29.com/news/woman-struck-by-tractor-trailer-2-other-vehicles-in-fatal-crash-while-crossing-route-1-bridge-police']"
train,crash,crossing,PENNSYLVANIA,2024,7,"['https://www.fox29.com/news/woman-struck-by-tractor-trailer-2-other-vehicles-in-fatal-crash-while-crossing-route-1-bridge-police', 'https://www.newsnationnow.com/us-news/midwest/ohio-train-derailment/norfolk-southern-federal-safety-hotline/', 'https://www.msn.com/en-us/travel/news/fatal-crash-closes-i-81-near-hershey-penndot/ar-AA1rqSNz', 'https://www.fox10phoenix.com/video/1502792', 'https://sauconsource.com/2024/03/27/police-who-stole-pickup-in-upper-bucks/', 'https://www.foxnews.com/politics/biden-falsely-claims-commuted-many-many-times-train-vehicle-only-francis-scott-key-bridge', 'https://www.kulr8.com/news/national/fiery-harris-vows-break-from-biden-in-testy-fox-interview/article_b8627eac-659b-5ce8-a602-410af5088473.html', 'https://patch.com/pennsylvania/yardley/delaware-river-bridge-structure-defended-wake-md-collapse']"
